1,1602,6,2001,86700000,-0.094244659,-0.149568542,0.02466118,0.424661102,0.265687174,6.8,7.376522652,80.78,28.52,-112.41,2.179144045,0.685449924,178.9313964,21.6,-1.11,-4.81,-0.094244659,0.124516822,0.396134896,0.077955373,0.253919277,0.158969459,0.490379555,0.038059669,-0.706487598,0.135777852,0.715412662,-0.299617347,1.558987241,0.492434197,1.23791052,0,0.458895777,31.45500757,574.03,0.074678018,0.715412662,1.558987241,1.612495412,2.179144045,-1.408011769,0.584719638,11.55168306,0.062939194,0,5.767891671,5.767891671,6.546513974,0.72,0.007075145,-0.000107321,17380.13047,-263.6349925,4885.11991,921897.2048,-1.41,-3.58,-7.73,10.03,10.03,-1.52,-6.592300209,-26.02697304,-5.08,-0.469725033,-1.900468778,-0.48,-0.149568542,-1.565333783,0.044176092,-0.069150329,0.100348073,-0.219838857,1,34.41743174,0.25,6.97,52.36728838,3.78,4.38,0.85,1.490982382,0.468659514,-0.354720394,0.293410373,0.067164429,5.319960211,0.017844727,0.026033598,0.026087997,0.056730959,63.51,-141.94,-1070.63,-1070.63,-2269.87,-8.61,2.47,-6.57
1,1613,6,2000,16900000,-0.178268432,0.015078721,0.038504477,0.154978217,0.602624292,7.09,34.6937696,67.43,44.15,114.74,1.565589227,0.61022599,123.861916,0,5.15,1.71,-0.178268432,0.235945185,0.369049078,0.01030962,0.4310938,0.018836635,0.54731751,0.029961292,-0.616844612,0.200914314,0.896909537,-0.457363569,1.404191908,0.170461014,1.483048036,0,0.638737149,38.97740096,86.52,0.516208732,0.896909537,1.404191908,6.19588979,1.565589227,8.817906,1.12596719,4.975595863,0,5.01,14.61282507,14.61282507,15.24817364,0.72,0.023574994,0.000514751,18292.7307,399.4147217,15669.5763,180793.4132,5.61,3.07,3.8,7.16,7.16,2.18,0.724601339,0.688317293,-1.46,-0.024916845,0.162270759,0.17,0.015078721,0.106973658,0.038775595,0.004147967,0.071590573,0.01064198,1,80.97729955,0.62,3.35,108.9552239,4.58,1.22,1.53,0.612403255,0.391529496,-0.29582019,0.017107874,-0.008200764,3.340503256,-0.004941979,-0.008098605,0.018283159,-0.012679089,-15.95,-50.03,316.01,316.01,-155.18,6.69,-2.05,1.12
1,5901,18,1998,17500000,-0.021986489,0.025719531,0.050446058,0.543273489,0.498927168,7.35,41.89331028,95.47,21.76,86.35,1.916561412,0.657130484,149.2836387,1.48,14.11,7.32,-0.021986489,0.09410743,0.463029552,0.007921301,0.19402952,0.016332039,0.485016041,-0.074601738,-13.15631404,0.596395018,0.738081786,-0.064124945,1.41457907,0.371713732,1.047483986,0,0.521767783,34.2869516,113.5,0.451412497,0.738081786,1.41457907,1.992101943,1.916561412,2.691160433,1.57602844,12.8870168,0,30.99,13.3971092,13.3971092,13.3971092,-1.92,0.019494827,0.001410622,14230.41694,1029.69544,12875.20195,186164.856,6.34,3.99,4.61,20.24,20.12,7.24,3.75708042,2.592911271,-3.48,0.02435257,0.505483556,0.73,0.025719531,0.157335106,0.082224108,0.012936739,0.20237263,0.037730793,0,104.9247966,0.54,12.64,28.87658228,1.47,1.2,1.43,0.928050389,0.188619574,-0.044067532,0.015876667,-0.003508908,-10.10751653,-0.00175069,-0.002664143,-0.049023077,-0.005105994,21.88,81.46,-36.49,-36.49,-22.1,18.78,-3.27,0.37
1,1306,3,2000,1840000,-0.004544713,0.042235549,0.071670436,1.053851314,0.861257666,9.64,-1.559345944,98.94,51.34,66.66,2.017661873,0.668617611,111.1204994,0,31.32,15.36,-0.004544713,0.181325845,0.423696773,0.007610043,0.423419615,0.017770448,0.428241486,0.092006261,-42.10120828,0.44679911,0.640487894,-0.013714408,1.292288004,0.567330556,1.010726334,0,0.495623183,33.13823888,123.53,0.359169349,0.640487894,1.292288004,1.378599427,2.017661873,1.987156489,2.013010613,7.796822663,0,25.96,14.08930556,14.08930556,14.10891204,2.62,0.036668843,0.003132315,4103.870466,350.5595855,1711.432642,19667.23695,9.97,5.47,7.44,16.34,16.34,8.54,4.187693407,3.100636705,-4.35,0.030771532,1.136967593,1.54,0.042235549,0.255169153,0.104653995,0.026704471,0.163389925,0.080585065,0,108.5136299,0.88,5.33,68.48030019,3.67,2.38,2.74,0.491951235,0.210536117,-0.005276833,0.008835966,-0.009844744,14.36502737,-0.008478861,-0.012681182,0.061517007,-0.025586336,28.13,29.62,7.33,7.33,5.57,5,11.56,0.42
1,8707,5,1997,7960000,0.313244953,0.131760943,0.16287621,4.091022148,0.475077911,8.69,1.82549557,177.68,120.4,30.81,3.187458341,0.761191654,266.9823326,33.69,4.24,33.81,0.313244953,0.255111671,0.716495266,0.051887088,0.632638495,0.128672157,0.403250313,-0.013043836,0.672292311,0.522236851,0.529761868,1.311700193,1.688593886,0.499572514,0.562809459,0,0.31372959,23.88083459,308.24,0.187720155,0.529761868,1.688593886,0.667171736,3.187458341,1.399852937,3.486456664,18.94282412,0,0.19,0.684133851,0.684133851,0.684262723,-0.29,0.007212383,0.000221371,4183.064159,128.3915929,1652.877212,86172.19877,6.95,16.25,5.12,22.01,22.01,3.07,24.49121907,24.44467657,21.42,-0.005749321,3.374855787,3.38,0.131760943,-9.860399377,-0.011777541,0.116131259,0.220121434,0.486294808,0,170.9050535,0.51,2.41,151.4522822,1.84,2.64,1.71,1.508163713,0.536989123,0.65935491,0.10921806,-0.020744468,-2.462207478,-0.009855239,-0.012947119,-0.009928859,-0.041268402,-10.21,-67.51,205.8,205.8,-109.19,16.52,-24.46,11.38
1,1314,3,1999,53200000,-0.098266001,0.016466011,0.003791249,0.6265141,0.22317386,7.42,-16.40872341,49.93,27.24,307.12,1.775270233,0.639674729,132.5615635,5.55,-3.94,-3.61,-0.098266001,0.052090291,0.09797309,0.006432071,0.265442989,0.032776704,0.196239091,0.012650062,-0.287046194,0.143737323,0.306779497,-0.272714708,0.544616508,4.526096266,2.002989709,0,0.563294523,36.03252714,104.18,0.644373389,0.306779497,0.544616508,0.812576259,1.775270233,-0.395586747,0.69724671,6.762786565,0.337315345,0,13.54568339,13.54568339,13.57626354,0.3,0.0084087,-0.000394408,10254.95509,-481.0060449,29609.29275,567338.7675,1.06,0.46,0.81,2.07,2.07,-4.69,-4.294347616,-2.54343534,0.4,-0.04979437,-0.21386985,-0.36,0.016466011,-0.399492895,0.01420872,-0.005676283,0.020723122,-0.015753219,1,13.42875074,0.23,11.85,30.80168776,8.85,0.38,0.6,0.438998949,0.233406775,-0.440311428,0.028820896,-0.015196074,4.123502924,-0.003391367,-0.005301705,0.008091925,-0.009411959,-42.93,-389.15,-302.24,-358.61,-184.67,9.94,-5.06,-0.88
1,1206,2,1998,30800000,0.071673098,0.015228484,0.069397845,1.163940074,0.268033869,5.85,4.115438943,115.68,27.98,17.01,1.899270662,0.655085669,61.36477757,14.47,15.02,30.04,0.071673098,0.075248609,0.528738877,0.04289943,0.164634091,0.093858329,0.457065778,-0.067635431,5.053400123,0.792430459,0.697719092,0.207799712,1.325157402,0.374513582,0.864445189,0,0.5265179,34.49143307,120.37,0.286650696,0.697719092,1.325157402,1.741816589,1.899270662,1.19379077,6.160204482,9.046868896,0,0.62,3.788078882,3.788078882,3.75387696,-2.33,0.010074193,0.001092281,33800.07377,3664.729508,36147.72541,327089.5397,2.41,8.17,1.93,19.89,19.89,10.84,21.68842875,21.55378941,10.85,0.018403297,2.985129668,3.06,0.015228484,-11.97972814,-0.004822435,0.057771456,0.198892402,0.167495086,0,108.1135597,0.33,13.58,26.87776141,0.92,1.01,0.95,1.972656961,0.280742912,0.267403141,0.160052275,0.053736666,-9.693791063,0.014403247,0.021986814,-0.044307002,0.04175891,186.93,2754.75,-14.63,-14.63,-53.62,60.86,59.1,-1.17
1,1228,2,1997,2520000,0.085138256,-0.103005418,-0.223880378,4.024043679,0.490591191,6.23,0.978080709,136.55,48.58,-18.49,1.193106261,0.544025742,104.8084164,0,-30.68,-57.43,0.085138256,0.104487608,0.318055707,0.012976096,0.448603604,0.055711136,0.232917451,-0.131176098,2.017795766,0.737564372,0.428136819,0.186717243,0.510812719,0.978156608,0.732316527,0,0.838148313,45.5974258,228.53,0.316723005,0.428136819,0.510812719,1.465644827,1.193106261,0.87778752,-7.18090938,27.47041004,0,0,10.26733929,10.26733929,10.26733929,-1.98,0.011046821,-0.0030675,3760.620061,-1044.255319,2427.835866,27302.64155,-19.39,-16.2,-14.67,-0.3,-0.3,-27.77,-51.98845175,-39.12469974,-24.22,-0.397318556,-4.322035714,-7.07,-0.103005418,-0.756900272,0.253589987,-0.19194233,-0.002977586,-0.420949926,1,48.11468752,0.47,3.32,109.939759,3.74,1.57,1.03,0.648311085,0.212983049,0.173542163,0.026449916,-0.153800705,-30.6388267,-0.075453271,-0.138694303,-0.071363174,-0.165477041,-100.79,-336.81,-810.44,-810.44,-753.52,-7.5,-7.8,-19.99
1,1230,2,1997,1470000,0.606166794,0.055967197,-0.077300832,4.266559863,0.94084988,4.9,0.586053672,927.88,577.97,-22.36,0.805819478,0.446234791,72.89055927,0,-22.77,-18.58,0.606166794,0.423188953,0.679386308,0.318508569,5.779729075,4.350050309,0.073219514,0.010977487,0.389805865,3.227109264,0.164082934,1.094627804,0.132221224,0.549047387,0.10777302,0,1.240972733,55.37652086,348.99,0.259599931,0.164082934,0.132221224,1.484564419,0.805819478,0.836790453,-4.779072249,5.427421103,0,0,11.13633589,11.13633589,11.13633589,0.1,0.018920691,-0.002277473,12653.55046,-1523.100917,3491.376147,15870.39082,-4.17,-6.93,-3.82,-6.61,-6.61,-12.04,-9.818544601,-8.368467493,2.22,-0.072339997,-1.583371859,-1.86,0.055967197,-2.607794849,0.030192067,-0.078734716,-0.06609524,-0.142180684,1,50.26687904,0.97,10.45,34.92822967,4.58,3.49,1.58,0.722098523,0.449794343,0.644275784,0.338532826,0.326826354,6.690206454,0.307494536,0.689086871,0.004898537,0.555279622,-114.56,-272.78,-228.01,-228.01,-211.93,5.74,-12.69,-14.5
1,1604,6,2005,25600000,0.063888656,-0.197357747,-0.240569787,0.390297537,0.962868993,4,-112.3877702,114.43,54.83,-5.18,1.524928645,0.603949204,97.25679815,0,-24.86,-49.43,0.063888656,0.22970328,0.506529844,0.049240617,0.51893788,0.111242736,0.442641188,-0.179190872,3.689821309,0.532570694,0.732911286,0.161314298,1.117637414,0.318457082,0.873869908,0,0.655768388,39.60507961,231.53,0.217526075,0.732911286,1.117637414,2.455245595,1.524928645,0.949717501,-18.88763517,17.5298126,0,0,5.272825089,5.272825089,5.398414931,-2.22,0.018012522,-0.002383525,5077.354579,-671.8661304,1147.048061,267268.5938,-20.74,-24.15,-14.08,4.3,4.3,-13.23,-26.30749159,-26.52036572,-13.07,-0.181746954,-4.9832,-5.2,-0.197357747,-0.866545463,0.294683187,-0.255356378,0.042972105,-0.644756635,1,100.8477355,0.95,5.15,70.87378641,4.69,4.59,2.07,0.526063096,0.238561301,0.066352387,0.051139477,0.001097541,-24.44918983,0.001056789,0.001749797,-0.108222184,0.002668316,-45.06,-396.75,-549.91,-549.91,-262.11,-3.45,-25.92,-19.9
1,1606,6,2007,33400000,0.256127576,0.020652523,0.037648483,0.418453891,0.805032921,5,-34.09607119,173.38,113.26,56.8,2.118187565,0.679300883,129.7182598,0,11.9,7.8,0.256127576,0.389098619,0.605157811,0.033747148,1.114799179,0.096688324,0.349030234,-0.075479033,0.641983213,0.471104186,0.51380801,0.798653824,1.088341737,0.545759539,0.576759034,0,0.472101724,32.06991174,231.07,0.264444647,0.51380801,1.088341737,0.97101913,2.118187565,1.834696275,2.036144906,8.763573707,0.269886624,15.65,11.77126224,11.77126224,12.09688879,-2.03,0.030701125,0.00119431,45384.74368,1765.519393,14908.39966,340439.1141,4.86,3.01,3.53,12.65,12.65,3.89,2.548998997,2.150101105,-1.34,0.017721186,0.660915343,0.81,0.020652523,0.212782466,0.081346091,0.017309022,0.126536902,0.053972776,0,160.9831,0.8,2.34,155.982906,4.5,3.11,2.56,0.751718091,0.483332555,0.318157891,0.041920209,-0.005039878,-14.69012395,-0.004057267,-0.00597271,-0.051272974,-0.012651321,17.75,5.28,58.27,59.21,40.42,-0.43,4.3,0.88
1,2322,13,1998,28200000,0.217960036,-0.018405658,-0.017397866,0.943102288,1.068145327,6.45,3.905125545,163.77,120.64,-214.98,1.586038493,0.613308154,110.0764035,28.1,-8.31,-17.76,0.217960036,0.354355288,0.559771529,0.059860006,1.03669799,0.175125785,0.341811494,0.031332153,0.512760909,0.326967899,0.557324229,0.563653042,0.88393768,0.485013342,0.610626793,0,0.630501721,38.66918465,535.64,0.121240524,0.557324229,0.88393768,1.424296883,1.586038493,0.386166997,-0.614540094,9.443805225,2.780487894,0,15.19268852,15.19268852,15.2420211,0.76,0.0421025,-0.000831457,18314.26792,-361.6773998,2078.772783,300011.5021,-3.15,-1.3,-3.07,7.47,7.47,-1.97,-4.217843686,-3.146117212,-2.24,-0.058206648,-1.32459401,-1.78,-0.018405658,-0.269202406,0.124832108,-0.033605104,0.074689657,-0.086904092,1,103.7675032,1.08,3.94,92.63959391,6.84,8.01,2.81,0.524059335,0.331748199,0.204054664,0.056041069,-0.041954289,5.621889588,-0.044813278,-0.073068127,0.019216265,-0.115888861,-0.86,-100.63,-253.7,-253.7,-173.63,2.47,3.73,-4.88
1,9903,20,1992,10600000,0.10559706,0.006759926,0.045258122,0.710367696,0.856073305,10.15,2.285203086,122.43,82.06,116.1,1.150200987,0.534927197,88.44447071,5.59,17.68,4.72,0.10559706,0.311989116,0.576392735,0.070726758,0.662684754,0.15022814,0.470795675,-0.245402205,1.59951155,0.358762253,0.880111682,0.227054903,1.012305325,0.111263585,0.816796685,0,0.869413269,46.50728029,284,0.184124953,0.880111682,1.012305325,7.251859738,1.150200987,4.488980471,1.28661668,17.25307581,9.664855217,61.16,20.95202828,22.62579725,23.56057565,-7.68,0.040059589,0.001768383,3367.565007,148.6571322,724.2986627,128219.0701,5.57,3.24,3.4,21.86,21.67,4.41,1.177708639,0.457460357,-3.24,-0.012185007,0.211263372,-0.05,0.006759926,0.02212261,0.177022333,0.003916196,0.218561169,0.008420608,1,88.18863008,0.92,4.5,81.11111111,4.24,4.66,1.86,0.67329834,0.364442057,0.123350488,0.082617643,0.015998813,-27.88307555,0.013696157,0.025603777,-0.131272314,0.02944949,1.06,-11.17,133.28,133.86,-17.61,15.02,2.05,0.14
1,1209,2,1999,8070000,-0.255265764,-0.245558669,-0.172532067,0.359418054,0.603729226,7.49,7.804030364,50.62,30.63,-20.45,2.617649063,0.723577389,197.3597585,0,-1.13,-41.35,-0.255265764,0.143893003,0.261698173,0.006058974,0.278342438,0.011720302,0.516963937,-0.012107543,-0.125077964,0.06176083,0.714455626,-0.923461951,1.870194101,0.789510489,1.975420504,0,0.382022179,27.64226111,74.9,0.562998606,0.714455626,1.870194101,1.337873251,2.617649063,0.809899393,-4.244743384,11.98468775,0,0,5.365703489,5.365703489,5.365703489,-0.17,0.011719128,-0.000112963,8415.71848,-81.1208981,7847.951641,86053.99296,-14.2,-18.15,-16.94,11.02,11.02,-0.96,-35.28552234,-37.83907529,-34.32,-0.378390753,-4.434409741,-4.14,-0.245558669,-0.817147654,0.279564599,-0.228445556,0.110207665,-0.826435853,1,56.34766886,0.55,6.08,60.03289474,9.14,1.06,1.51,0.433469445,0.238340296,-0.422814985,0.010035912,-0.018086683,-1.694652837,-0.010919459,-0.015090935,-0.008760744,-0.039502772,3.91,77.28,-150.19,-150.19,-150.19,-15.4,-47.26,-10.92
1,1225,2,1999,3480000,-0.024308088,-0.149799395,0.024524865,0.561529303,1.254321098,7.08,11.2979087,94.18,56.58,97.88,0.742111545,0.425983943,62.69913656,20.64,0.78,-0.27,-0.024308088,0.236374875,0.393496395,0.052760244,0.565754759,0.126279746,0.417804484,0.006277385,-4.73312517,0.275375752,0.980798667,-0.042347401,0.727862014,0.020786618,1.061774615,0,1.347506324,57.4016057,169.17,0.339308987,0.980798667,0.727862014,70.17775044,0.742111545,-15.89102086,0.940796947,7.190845535,0,0,10.00570808,10.00570808,10.00570808,0.05,0.021864146,7.82E-05,23206.44149,83.05319149,6277.62234,37085.24363,3.7,2.64,3.37,7.55,7.55,0.36,-0.123039939,0.564590123,-0.48,-0.001408266,0.123442807,-0.03,-0.149799395,0.073593164,0.09622868,0.007081773,0.075487341,0.012337239,1,50.9767064,1.24,7.93,46.02774275,8.93,3.87,2.16,0.31371265,0.188448457,-0.019379478,0.042062789,0.002816762,0.640027855,0.003533124,0.008294031,0.002674065,0.006155096,9.2,131.95,104.18,104.18,98.84,-1.88,-2.39,17.51
